"reg_date","RS40003","RS40004","RS40005","RS40007","RS40008","RS40009","RS40010","RS40011","RS40012","RS40013","RS40014","RS40015","RS40016","RS40017","RS40018","Alarm"
"2019-07-01 08:58:00",-0.563887441479728,-1.07481280967198,-0.197969067359746,0.514597573917844,-0.227222012844978,-1.31336285270075,0.206554184937239,-0.235717688058508,0.172867579474205,-2.14139959362662,-1.08158157671136,-0.411413231435754,-0.0545601181603322,0.762494474923979,0.270023183875009,1
"2019-07-01 08:59:00",-0.528409935614385,-1.13281616224396,-0.050208325594127,0.362906689243531,-0.154255415348719,-1.35782339930324,0.258699628843955,-0.235717688058508,0.375061888188924,-0.938901922019222,-1.04773123862913,0.844791754855915,-0.0982895029627082,1.07456305973712,0.289997093118265,0
"2019-07-01 09:00:00",-0.490579103841551,-1.01012514918561,-0.197969067359746,0.177992605778367,-0.135272097743356,-1.46356607641245,0.153404277254632,-0.235717688058508,0.375061888188924,-0.938901922019222,-1.24020680452678,0.417064860357626,-0.132160268737516,0.776252997175362,0.51092025738311,0
"2019-07-01 09:01:00",-0.596233473360856,-0.887841549996021,-0.197969067359746,-0.00855156110752973,-0.248276510516322,-1.450196541887,0.206554184937239,-0.267407033991142,-0.0704324739738531,-0.522937325835343,-1.1424555080682,-0.821779948824929,-0.0545601181603322,0.640361962411086,0.38848187924739,0
"2019-07-01 09:02:00",-0.528409935614385,-0.9352050914473,-0.197969067359746,-0.228516888519734,-0.227222012844978,-1.42459533489783,0.0731029116303769,-0.138385237208639,0.66132640888278,-1.46973056281722,-1.21109088504521,-1.28053247265361,-0.0982895029627082,1.56546318303579,0.583720617018392,0
"2019-07-01 09:03:00",-0.563887441479728,-0.847800089049522,-0.243363911872408,-0.466058894237355,-0.264792713028982,-1.37062144229832,-0.0301449457274327,-0.211569169060941,-0.0704324739738531,-0.938901922019222,-1.27135695435633,-1.28053247265361,-0.253774167506953,1.33355576905875,0.695561646913853,0
"2019-07-01 09:05:00",-0.490579103841551,-0.9352050914473,-0.0823833437054389,-0.811994421708818,-0.227222012844978,-1.23929985254519,0.206554184937239,-0.160926581440762,-0.0704324739738531,1.44221832333532,-0.987729499647439,-0.411413231435754,-0.0982895029627082,1.17846344910061,1.16730791488025,0
"2019-07-01 09:06:00",-0.563887441479728,-0.847800089049522,-0.131736028228946,-1.19176150983977,-0.227222012844978,-1.35782339930324,0.0731029116303769,-0.18511849171017,1.21871501164613,1.44221832333532,-1.24020680452678,0.417064860357626,0.00827117555256375,1.23327938281494,1.22641064484955,0
"2019-07-01 09:07:00",-0.490579103841551,-0.9352050914473,-0.197969067359746,-1.19176150983977,-0.227222012844978,-1.27926047374259,0.127212255512204,-0.235717688058508,0.172867579474205,0.513157797870845,-1.1424555080682,-1.28053247265361,-0.0982895029627082,0.776252997175362,1.26978575157255,0
"2019-07-01 09:08:00",-0.437337947328953,-1.01012514918561,-0.243363911872408,-1.13681972113745,-0.279631713063435,-1.42459533489783,0.127212255512204,-0.18511849171017,0.0347735855717475,-1.46973056281722,-0.767942776456946,-0.821779948824929,-0.0545601181603322,0.627849362408353,0.502631628397483,0
"2019-07-01 09:09:00",-0.490579103841551,-1.1076120027364,-0.197969067359746,-1.06117473832109,-0.227222012844978,-1.42459533489783,-0.094627621711888,-0.267407033991142,-0.0704324739738531,-0.522937325835343,-1.29433937060977,0.417064860357626,-0.198683928068914,0.640361962411086,0.46121995018,0
"2019-07-01 09:10:00",-0.528409935614385,-1.01012514918561,-0.197969067359746,-0.973220388887303,-0.180414374925716,-0.913074147999764,-0.0301449457274327,-0.211569169060941,-0.29834114932072,-0.938901922019222,-1.24020680452678,-0.821779948824929,-0.132160268737516,0.576918821439075,0.27555226538614,0
"2019-07-01 09:11:00",-0.563887441479728,-0.9352050914473,-0.197969067359746,-0.864383396992353,-0.180414374925716,-0.949850114552603,0.206554184937239,-0.18511849171017,0.517320067238903,-0.938901922019222,-0.888465458478091,-0.00700944828372758,-0.0982895029627082,1.14461204579454,0.661500872649836,0
"2019-07-01 09:12:00",-0.563887441479728,-0.887841549996021,-0.243363911872408,-0.770015342642405,-0.207556762226109,-0.987272944457295,-0.094627621711888,-0.235717688058508,-0.29834114932072,-0.522937325835343,-1.34524396933513,0.417064860357626,-0.132160268737516,0.613064189829897,0.759685254459272,0
"2019-07-01 09:13:00",-0.563887441479728,-0.887841549996021,-0.243363911872408,-0.718965119266351,-0.208559548186463,-1.52611226661703,-0.0301449457274327,-0.18511849171017,-0.29834114932072,-0.938901922019222,-1.06512174911494,-1.28053247265361,-0.132160268737516,0.565367163779032,0.502631628397483,0
"2019-07-01 09:14:00",-0.563887441479728,-0.887841549996021,-0.243363911872408,-0.718965119266351,-0.227222012844978,-1.49754156824526,0.0227123790235099,-0.18511849171017,-0.593556286207137,-0.938901922019222,-1.22107519961193,0.844791754855915,-0.0545601181603322,0.565367163779032,0.573775816520035,0
"2019-07-01 09:15:00",-0.563887441479728,-0.847800089049522,-0.243363911872408,-0.256091257476764,-0.227222012844978,-1.51057492338218,0.127212255512204,-0.18511849171017,0.66132640888278,0.513157797870845,-1.22107519961193,-1.76645904379393,-0.132160268737516,0.516358750388844,0.625801923398321,0
"2019-07-01 09:16:00",-0.563887441479728,-0.847800089049522,-0.0823833437054389,-0.140791762345095,-0.101670870148285,-1.5664186648135,-0.0301449457274327,-0.18511849171017,0.172867579474205,0.938030926303396,-0.987729499647439,-1.28053247265361,-0.132160268737516,0.762494474923979,0.652628676530881,0
"2019-07-01 09:17:00",-0.563887441479728,-0.847800089049522,-0.0929379535208912,-1.01739014139664,-0.154255415348719,-1.27926047374259,-0.0301449457274327,-0.18511849171017,0.172867579474205,-2.14139959362662,-1.43237288097236,-0.00700944828372758,-0.0545601181603322,0.841191814461228,0.676933685959269,0
"2019-07-01 09:18:00",-0.563887441479728,-0.809852033101336,-0.131736028228946,-0.256091257476764,-0.227222012844978,-1.15356457660654,0.0731029116303769,-0.18511849171017,-0.29834114932072,-0.938901922019222,-1.37964279940513,-0.821779948824929,-0.0246755597781085,1.40589589518485,0.934554035702058,0
"2019-07-01 09:19:00",-0.490579103841551,-1.01012514918561,-0.197969067359746,-1.29401547195448,-0.227222012844978,-1.5664186648135,-0.094627621711888,-0.18511849171017,0.833032346108977,-1.46973056281722,-1.35747106301762,0.417064860357626,-0.0982895029627082,1.70393954167549,1.02803268365345,0
"2019-07-01 09:20:00",-0.490579103841551,-1.13281616224396,-0.197969067359746,-0.196539649006749,-0.264792713028982,-1.47678518547713,-0.0301449457274327,-0.235717688058508,2.57641958584542,-1.46973056281722,-1.40439098064961,-1.28053247265361,-0.0982895029627082,1.53061985900616,1.20469425242208,0
"2019-07-01 09:21:00",-0.528409935614385,-1.04433937329957,-0.131736028228946,-0.256091257476764,-0.227222012844978,-1.46356607641245,0.0227123790235099,-0.18511849171017,0.833032346108977,-0.522937325835343,-1.37964279940513,-0.00700944828372758,-0.132160268737516,0.889922591722671,1.2484156999365,0
"2019-07-01 09:22:00",-0.563887441479728,-0.847800089049522,-0.131736028228946,-0.544761414461889,-0.248276510516322,-1.1751014266214,-0.0301449457274327,-0.235717688058508,1.03303926024942,0.513157797870845,-1.40439098064961,-0.00700944828372758,-0.0545601181603322,0.825913397697543,0.921829448364079,0
"2019-07-01 09:23:00",-0.490579103841551,-0.847800089049522,-0.131736028228946,-1.54711035384847,-0.227222012844978,-1.22314595817148,-0.0301449457274327,-0.235717688058508,1.03303926024942,0.513157797870845,-1.41766848277917,-1.76645904379393,-0.198683928068914,0.907769741533288,0.834818685155804,0
"2019-07-01 09:24:00",-0.490579103841551,-0.887841549996021,-0.293068839741175,-2.68291042326413,-0.288535319590892,-1.46356607641245,0.0731029116303769,-0.267407033991142,0.66132640888278,0.513157797870845,-1.41766848277917,-0.411413231435754,-0.28868146915106,0.967384259966061,0.855253675836159,0
"2019-07-01 09:25:00",-0.490579103841551,-1.07481280967198,-0.273805337434751,-0.911586329138072,-0.288535319590892,-1.1076120027364,-0.0301449457274327,-0.253629394741798,0.66132640888278,-0.522937325835343,-1.34524396933513,-0.00700944828372758,-0.253774167506953,1.42730766062549,0.947651391176629,0
"2019-07-01 09:26:00",-0.490579103841551,-1.01012514918561,-0.243363911872408,-0.354833020461652,-0.288535319590892,-0.932819820466576,0.0227123790235099,-0.267407033991142,0.172867579474205,1.44221832333532,-1.43237288097236,0.417064860357626,-0.132160268737516,1.48899201369603,1.23779052720701,0
"2019-07-01 09:27:00",-0.437337947328953,-0.972995309646423,-0.243363911872408,-0.00799079064784335,-0.281964912739569,-1.08359667691087,-0.094627621711888,-0.235717688058508,0.172867579474205,1.44221832333532,-1.41766848277917,-0.411413231435754,-0.132160268737516,1.70393954167549,1.60231795869632,1
"2019-07-01 09:28:00",-0.490579103841551,-0.9352050914473,-0.243363911872408,0.252471403696877,-0.248276510516322,-1.32372845672399,-0.094627621711888,-0.282986169722077,0.833032346108977,0.938030926303396,-1.33151196993685,-0.00700944828372758,-0.198683928068914,1.07456305973712,1.67474095828259,2
"2019-07-01 09:29:00",-0.490579103841551,-0.9352050914473,-0.266825916442007,-2.27227634415471,-0.227222012844978,-0.987272944457295,-0.0301449457274327,-0.235717688058508,-0.593556286207137,0.513157797870845,-1.34524396933513,0.417064860357626,-0.198683928068914,0.947871057294587,1.2484156999365,1
"2019-07-01 09:30:00",-0.437337947328953,-0.887841549996021,-0.287804664158748,-1.19176150983977,-0.264792713028982,-1.450196541887,-0.127494914089948,-0.289558496134164,0.172867579474205,0.724604093343508,-1.30510513352983,-0.411413231435754,-0.198683928068914,1.09348395314134,1.13494912976957,0
"2019-07-01 09:31:00",-0.437337947328953,-1.01012514918561,-0.287804664158748,-0.0314072338282697,-0.264792713028982,-1.25455103378616,-0.158796721847777,-0.289558496134164,0.0347735855717475,0.938030926303396,-1.27135695435633,-0.411413231435754,-0.253774167506953,1.31402734790039,1.27608949810549,0
"2019-07-01 09:32:00",-0.437337947328953,-1.07481280967198,-0.279631713063435,0.0629859520098973,-0.264792713028982,-1.38328297618457,-0.0301449457274327,-0.164335879969505,-0.0704324739738531,-0.938901922019222,-1.1424555080682,-0.00700944828372758,-0.198683928068914,1.84669571530779,1.47055672524104,0
"2019-07-01 09:33:00",-0.437337947328953,-0.972995309646423,-0.287804664158748,0.0629859520098973,-0.264792713028982,-1.34524396933513,-0.0301449457274327,-0.282986169722077,-0.847800089049522,-1.46973056281722,-1.10864813859961,-0.411413231435754,-0.132160268737516,1.53061985900616,1.33594726375822,0
"2019-07-01 09:34:00",-0.437337947328953,-0.887841549996021,-0.266825916442007,-0.587881325997438,-0.279631713063435,-0.85545578317481,0.0227123790235099,-0.235717688058508,0.375061888188924,0.938030926303396,-1.1424555080682,-0.411413231435754,-0.163199236834235,1.17846344910061,1.45462419692336,0
"2019-07-01 09:35:00",-0.437337947328953,-0.770769823430951,-0.243363911872408,-1.72589863844962,-0.227222012844978,-1.40853718366345,-0.094627621711888,-0.235717688058508,-0.0704324739738531,0.938030926303396,-0.888465458478091,-0.411413231435754,-0.227365869067667,1.14461204579454,1.36990453927909,0
"2019-07-01 09:36:00",-0.394990698528018,-0.727523560240508,-0.287804664158748,-1.72589863844962,-0.288535319590892,-0.83620990373833,-0.094627621711888,-0.235717688058508,-0.0704324739738531,0.938030926303396,-1.08158157671136,0.417064860357626,-0.198683928068914,0.841191814461228,1.33594726375822,0
"2019-07-01 09:37:00",-0.394990698528018,-0.847800089049522,-0.243363911872408,-1.72589863844962,-0.227222012844978,-1.37062144229832,-0.0301449457274327,-0.235717688058508,0.172867579474205,1.44221832333532,-0.909676379002968,0.417064860357626,-0.198683928068914,0.576918821439075,1.15629578637844,0
"2019-07-01 09:38:00",-0.356625152793739,-0.887841549996021,-0.243363911872408,0.252471403696877,-0.264792713028982,-1.35782339930324,-0.094627621711888,-0.235717688058508,-0.0704324739738531,0.938030926303396,-1.3176924871325,-1.28053247265361,-0.253774167506953,0.947871057294587,0.921829448364079,0
"2019-07-01 09:39:00",-0.356625152793739,-0.9352050914473,-0.197969067359746,-2.27227634415471,-0.227222012844978,-1.51057492338218,0.127212255512204,-0.18511849171017,0.172867579474205,1.44221832333532,-1.33151196993685,-0.00700944828372758,-0.198683928068914,0.841191814461228,0.652628676530881,0
"2019-07-01 09:40:00",-0.394990698528018,-0.887841549996021,-0.243363911872408,-2.27227634415471,-0.264792713028982,-1.39579880555289,0.0731029116303769,-0.18511849171017,1.21871501164613,-0.522937325835343,-1.02684443475999,-0.00700944828372758,-0.198683928068914,0.907769741533288,1.04676090534575,0
"2019-07-01 09:41:00",-0.437337947328953,-0.727523560240508,-0.295850423076088,-0.911586329138072,-0.288535319590892,-1.22314595817148,0.0227123790235099,-0.235717688058508,0.172867579474205,-1.46973056281722,-1.27135695435633,-1.76645904379393,-0.294239755118532,1.27672266655023,1.47055672524104,0
"2019-07-01 09:42:00",-0.437337947328953,-0.679756947766153,-0.279631713063435,-1.72589863844962,-0.264792713028982,-1.39579880555289,-0.0301449457274327,-0.294532546944643,0.517320067238903,-0.938901922019222,-1.41766848277917,-0.821779948824929,-0.163199236834235,0.907769741533288,1.38036937217116,0
"2019-07-01 09:43:00",-0.394990698528018,-0.727523560240508,-0.243363911872408,-0.544761414461889,-0.227222012844978,-1.1751014266214,0.0731029116303769,-0.267407033991142,0.375061888188924,0.938030926303396,-1.10864813859961,0.417064860357626,-0.132160268737516,0.947871057294587,1.36135607148202,0
"2019-07-01 09:44:00",-0.394990698528018,-0.770769823430951,-0.266825916442007,-0.140791762345095,-0.264792713028982,-1.39579880555289,0.0731029116303769,-0.267407033991142,0.517320067238903,0.938030926303396,-1.3176924871325,0.844791754855915,-0.253774167506953,0.745357747746748,1.08334454879299,0
"2019-07-01 09:45:00",-0.394990698528018,-0.645187936978494,-0.287804664158748,-2.59223260632989,-0.227222012844978,-1.39579880555289,-0.0301449457274327,-0.294532546944643,0.172867579474205,0.938030926303396,-1.41766848277917,-1.28053247265361,-0.198683928068914,0.793996917211218,0.968279979145177,0
"2019-07-01 09:46:00",-0.394990698528018,-0.809852033101336,-0.279631713063435,-0.319810270724351,-0.279631713063435,-1.38328297618457,0.0731029116303769,-0.282986169722077,0.172867579474205,-0.522937325835343,-1.39061883441084,-1.28053247265361,-0.198683928068914,1.23327938281494,0.865810054273671,0
"2019-07-01 09:47:00",-0.356625152793739,-0.809852033101336,-0.197969067359746,-0.718965119266351,-0.227222012844978,-1.42459533489783,-0.0301449457274327,-0.292483532797062,0.66132640888278,0.513157797870845,-0.930007688249666,-0.821779948824929,-0.163199236834235,1.81087482464439,1.22641064484955,0
"2019-07-01 09:48:00",-0.318630145961466,-0.809852033101336,-0.287804664158748,-0.466058894237355,-0.227222012844978,-1.06191354282577,0.0731029116303769,-0.294532546944643,0.172867579474205,-1.46973056281722,-1.20093748109449,-0.00700944828372758,-0.198683928068914,1.56546318303579,1.61820766356447,0
"2019-07-01 09:49:00",-0.356625152793739,-0.727523560240508,-0.266825916442007,-0.718965119266351,-0.227222012844978,-1.1076120027364,-0.0301449457274327,-0.294532546944643,-0.593556286207137,0.513157797870845,-1.40439098064961,-0.411413231435754,-0.132160268737516,1.38767552690648,1.5225283907285,0
"2019-07-01 09:50:00",-0.394990698528018,-0.679756947766153,-0.243363911872408,-1.59878540872103,-0.227222012844978,-1.32372845672399,0.0731029116303769,-0.289558496134164,0.172867579474205,0.938030926303396,-1.3176924871325,-1.76645904379393,-0.198683928068914,1.61149466133736,1.49754156824526,0
"2019-07-01 09:51:00",-0.318630145961466,-0.727523560240508,-0.131736028228946,-0.0851969605683907,-0.264792713028982,-1.29175197268522,0.206554184937239,-0.267407033991142,-0.29834114932072,0.938030926303396,-1.08158157671136,-0.821779948824929,-0.253774167506953,1.04144159395851,1.41118833539111,0
"2019-07-01 09:52:00",-0.356625152793739,-0.770769823430951,-0.293068839741175,-1.39246453644291,-0.293654247103281,-1.04071851443648,0.206554184937239,-0.267407033991142,-0.0704324739738531,0.513157797870845,-1.24020680452678,-0.00700944828372758,-0.273950882779969,0.841191814461228,1.23779052720701,0
"2019-07-01 09:53:00",-0.356625152793739,-0.770769823430951,-0.243363911872408,0.156099932157011,-0.264792713028982,-1.1076120027364,0.0731029116303769,-0.235717688058508,-0.29834114932072,0.513157797870845,-1.36918833963159,0.417064860357626,-0.0982895029627082,1.14461204579454,1.14569231351843,0
"2019-07-01 09:54:00",-0.394990698528018,-0.679756947766153,-0.243363911872408,-0.63349345462793,-0.264792713028982,-1.34524396933513,0.206554184937239,-0.18511849171017,-0.0704324739738531,-0.522937325835343,-1.02684443475999,-0.411413231435754,-0.132160268737516,1.58979217274914,1.23779052720701,0
"2019-07-01 09:55:00",-0.356625152793739,-0.727523560240508,-0.243363911872408,-0.140791762345095,-0.284299648394777,-1.31336285270075,0.0731029116303769,-0.211569169060941,0.291313219223504,0.513157797870845,-0.825322042007012,0.417064860357626,-0.198683928068914,1.74807656484091,1.50926001711997,0
"2019-07-01 09:56:00",-0.394990698528018,-0.770769823430951,-0.243363911872408,-0.319810270724351,-0.264792713028982,-0.780808505109465,0.0731029116303769,-0.235717688058508,-0.471378705900962,-0.522937325835343,-1.25609226544784,-0.411413231435754,-0.132160268737516,1.2148941210298,1.40176500737388,0
"2019-07-01 09:57:00",-0.356625152793739,-0.645187936978494,-0.287804664158748,-1.09962193186636,-0.284299648394777,-1.23929985254519,0.127212255512204,-0.267407033991142,-0.29834114932072,0.513157797870845,-0.930007688249666,-0.411413231435754,-0.227365869067667,1.42730766062549,1.391725686654,1
"2019-07-01 09:58:00",-0.318630145961466,-0.546062770160434,-0.273805337434751,0.39090182857111,-0.284299648394777,-0.759124129785311,0.127212255512204,-0.235717688058508,-0.0704324739738531,-0.522937325835343,-1.25609226544784,-1.28053247265361,-0.198683928068914,1.27672266655023,1.2859617275753,0
"2019-07-01 09:59:00",-0.356625152793739,-0.546062770160434,-0.266825916442007,-0.911586329138072,-0.291313219223505,-0.913074147999764,-0.0301449457274327,-0.25522218827382,0.172867579474205,-0.938901922019222,-0.84679645957212,-1.28053247265361,-0.253774167506953,1.17846344910061,1.43237288097236,0
"2019-07-01 10:00:00",-0.394990698528018,-0.546062770160434,-0.243363911872408,-0.544761414461889,-0.227222012844978,-0.759124129785311,0.0731029116303769,-0.267407033991142,-0.0704324739738531,-0.522937325835343,-1.30510513352983,-0.00700944828372758,-0.0982895029627082,0.653843375928636,1.17594068635453,0
"2019-07-01 10:01:00",-0.437337947328953,-0.546062770160434,-0.279631713063435,0.657841346985479,-0.264792713028982,-1.23929985254519,0.0731029116303769,-0.235717688058508,-0.593556286207137,0.938030926303396,-1.08158157671136,0.844791754855915,-0.227365869067667,0.967384259966061,0.910100525436715,0
"2019-07-01 10:02:00",-0.437337947328953,-0.57990167081664,-0.243363911872408,-0.718965119266351,-0.279631713063435,-1.33321474903393,0.0731029116303769,-0.211569169060941,-0.0704324739738531,-1.46973056281722,-1.34524396933513,0.417064860357626,-0.163199236834235,1.67588173451455,1.10373704043003,0
"2019-07-01 10:03:00",-0.437337947328953,-0.57990167081664,-0.243363911872408,0.156099932157011,-0.227222012844978,-0.932819820466576,-0.094627621711888,-0.267407033991142,0.66132640888278,0.938030926303396,-1.3176924871325,-1.28053247265361,-0.227365869067667,1.35185645164923,1.2859617275753,0
"2019-07-01 10:04:00",-0.437337947328953,-0.57990167081664,-0.279631713063435,-0.466058894237355,-0.227222012844978,-1.04071851443648,0.0731029116303769,-0.235717688058508,0.517320067238903,-0.938901922019222,-1.3176924871325,-0.00700944828372758,-0.253774167506953,1.71787319091013,1.70754252597175,2
"2019-07-01 10:05:00",-0.437337947328953,-0.57990167081664,-0.287804664158748,0.156099932157011,-0.288535319590892,-0.800546557215752,-0.0301449457274327,-0.211569169060941,-0.177138113636956,-0.938901922019222,-0.805384457368779,-0.821779948824929,-0.253774167506953,1.07456305973712,1.44261505733329,1
"2019-07-01 10:06:00",-0.437337947328953,-0.57990167081664,-0.243363911872408,0.156099932157011,-0.264792713028982,-1.25455103378616,0.0731029116303769,-0.267407033991142,0.172867579474205,0.513157797870845,-1.28436095642834,-0.411413231435754,-0.198683928068914,1.05773461549813,1.27608949810549,0
"2019-07-01 10:07:00",-0.490579103841551,-0.613064189829897,-0.293068839741175,-0.0851969605683907,-0.279631713063435,-1.1076120027364,0.0731029116303769,-0.235717688058508,-0.593556286207137,0.513157797870845,-1.25609226544784,-1.76645904379393,-0.279340170369414,1.09348395314134,1.15629578637844,0
"2019-07-01 10:08:00",-0.490579103841551,-0.727523560240508,-0.279631713063435,-0.0851969605683907,-0.227222012844978,-0.717876346164807,-0.0301449457274327,-0.235717688058508,-0.0704324739738531,0.513157797870845,-0.767942776456946,-0.411413231435754,-0.253774167506953,1.44739367936221,1.47055672524104,0
"2019-07-01 10:09:00",-0.528409935614385,-0.727523560240508,-0.243363911872408,-0.466058894237355,-0.180414374925716,-0.871124572503031,0.0731029116303769,-0.211569169060941,-0.0704324739738531,-2.14139959362662,-1.18212073622611,0.417064860357626,-0.253774167506953,1.74807656484091,1.23779052720701,0
"2019-07-01 10:10:00",-0.563887441479728,-0.727523560240508,-0.243363911872408,-0.718965119266351,-0.264792713028982,-1.23929985254519,0.206554184937239,-0.267407033991142,-0.593556286207137,0.938030926303396,-1.27135695435633,-0.821779948824929,-0.28868146915106,1.44739367936221,1.69739094469027,2
